TimeStep PE_total KE_total ETOT
# Fix print output for fix energy_init
0 -231098.589417314 7.8587111272155 -231090.730706187
# Fix print output for fix energy_out
294000 -231101.747437637 7.98775064238065 -231093.759686995
295000 -231101.760652505 8.01218381485697 -231093.74846869
296000 -231101.677961933 7.96939683395328 -231093.708565099
297000 -231101.602282951 7.92186013675355 -231093.680422814
298000 -231101.621857026 7.9283367002012 -231093.693520326
299000 -231101.637519652 7.92744856370514 -231093.710071088
300000 -231101.673143732 7.97088296394872 -231093.702260768
301000 -231101.632899544 7.9576786810896 -231093.675220863
302000 -231101.615889237 7.91905575847017 -231093.696833479
303000 -231101.598758784 7.97471565152878 -231093.624043132
304000 -231101.557145748 7.90540885031572 -231093.651736898
305000 -231101.584039611 7.92209335494551 -231093.661946256
306000 -231101.565569439 7.97626178312266 -231093.589307656
307000 -231101.539918316 7.95524258813436 -231093.584675728
308000 -231101.667423191 8.05274333179424 -231093.614679859
309000 -231101.55659458 7.94909678938036 -231093.607497791
310000 -231101.475177316 7.91772413476357 -231093.557453181
311000 -231101.507102967 7.92653149009599 -231093.580571477
312000 -231101.456131924 7.89346197636068 -231093.562669948
313000 -231101.420734556 7.92544181148176 -231093.495292745
314000 -231101.454086031 7.9852127229116 -231093.468873308
315000 -231101.537716676 8.0147380537881 -231093.522978622
316000 -231101.554659552 7.98271988220645 -231093.57193967
317000 -231101.462371877 7.90921734356678 -231093.553154533
318000 -231101.500589055 7.95428707372945 -231093.546301981
319000 -231101.549172247 7.97978330143612 -231093.569388946
320000 -231101.550624738 7.97336315861266 -231093.577261579
321000 -231101.491630141 7.97773414609062 -231093.513895995
322000 -231101.508331163 7.99148791592645 -231093.516843247
323000 -231101.466927944 7.92664859902854 -231093.540279345
324000 -231101.470069438 7.9380588934139 -231093.532010545
325000 -231101.40520241 7.9092984888383 -231093.495903921
326000 -231101.471656442 7.96566291041308 -231093.505993532
327000 -231101.509747572 8.01574578693322 -231093.494001785
328000 -231101.425593688 7.91965903260097 -231093.505934655
329000 -231101.439221925 7.91874488839701 -231093.520477037
330000 -231101.375104689 7.93935044533202 -231093.435754244
331000 -231101.366809516 7.97166835623841 -231093.39514116
332000 -231101.332751729 7.9672559690964 -231093.36549576
333000 -231101.348647587 8.00361371844959 -231093.345033869
334000 -231101.352499559 7.99671340380417 -231093.355786155
335000 -231101.343724366 7.98729163840006 -231093.356432728
336000 -231101.344520769 7.97690400795726 -231093.367616761
337000 -231101.373276658 7.99625651387538 -231093.377020144
338000 -231101.328930995 7.95397035152284 -231093.374960643
339000 -231101.370304074 8.01733418884678 -231093.352969885
