TimeStep,simtime,s1,s2,s3,p1,p2,p3,Px,Py,Pz,Px_mean,Py_mean,Pz_mean,Px_min,Px_max,Px_std,Px_var,Py_min,Py_max,Py_std,Py_var,Pz_min,Pz_max,Pz_std,Pz_var,absPx_mean,absPy_mean,absPz_mean,absP_mean,qdiff_absmax,strain_y,stress_y,M2y,M2y_sqrt,m_y,progress_M2y,stress_smooth,delta_sigma_serr,S_rms,H_M2_sections,E_t,stress_pred_M2,resid_M2
1140000,56.8775,0.007573946,-0.01724902,0.007857035,-0.001941404,-1.535702357,-0.003136449,-18.50555191,-11.78245097,-13.88169358,-0.05155463,0.01092064,-0.004834369,-0.2058396,0.204735,0.1554638,0.02416899,-0.04232501,0.0616018,0.017108,0.0002926835,-0.2114805,0.212549,0.1754836,0.03079449,0.1626822,0.01652094,0.1746885,0.2404238,0.0,0.01724902,1.535702357,0.00041194387800960004,0.02029640061709465,0.02392216707396826,0.9760778329260318,1.5447092756363634,-0.009006918636363492,0.013290468695038091,0.08573432709898252,,1.4996192293532156,0.03608312764678434
1150000,57.3775,0.007514952,-0.01704902,0.007727225,-0.001426628,-1.493306438,-0.004193921,-18.49453202,-12.39320651,-13.87953831,-0.05105383,0.004803708,-0.004773255,-0.2028048,0.199317,0.1544655,0.0238596,-0.04797842,0.0620143,0.01998967,0.000399587,-0.2159773,0.2167209,0.1757155,0.03087593,0.1615377,0.01671892,0.1749021,0.2398671,0.0,0.01704902,1.493306438,0.000422662610549264,0.020558759946778502,0.02454461912222772,0.9754553808777723,1.5156795093636362,-0.022373071363636088,0.013263201844451464,0.08646400167935023,,1.4586515745775341,0.03465486342246593
1160000,57.8775,0.007414076,-0.01684902,0.007661377,-0.001203006,-1.460408583,-0.002704683,-18.49406162,-11.92746942,-13.87025239,-0.05132021,0.01612958,-0.004433018,-0.2049491,0.2047064,0.1545364,0.02388148,-0.04547412,0.06834209,0.01813762,0.0003289733,-0.2138224,0.2152484,0.1753198,0.03073703,0.1616836,0.02029118,0.1745007,0.2400187,0.0,0.01684902,1.460408583,0.0005891366509764,0.024272137338446322,0.034212003494629266,0.9657879965053707,1.4885574024545454,-0.028148819454545393,0.01322816733967934,0.08575881296971957,,1.437625648187228,0.022782934812771938
1170000,58.3775,0.007327255,-0.01664902,0.007553789,-0.002080335,-1.455658765,-0.001823497,-18.48535953,-10.64725569,-13.86904272,-0.05128375,0.02700733,-0.004411812,-0.2059759,0.1977211,0.1544604,0.023858,-0.02636162,0.07870976,0.01599136,0.0002557237,-0.2138116,0.2138694,0.1747911,0.03055192,0.1616273,0.02768887,0.1739915,0.2403964,0.0,0.01664902,1.455658765,0.0009851195737289,0.03138661456304104,0.05720729518895762,0.9427927048110424,1.4639821818181817,-0.008323416818181828,0.013266354564414658,0.10714074909120816,,1.4459842985117697,0.009674466488230227
1180000,58.8775,0.007201933,-0.01644902,0.007466581,-0.001698504,-1.425679103,-0.002724382,-18.46093673,-10.50625153,-13.87000521,-0.05097383,0.02702551,-0.004332979,-0.2084676,0.2012217,0.1540813,0.02374106,-0.03348677,0.07116979,0.01668507,0.0002783914,-0.2097165,0.2151008,0.174135,0.03032301,0.1611605,0.02809088,0.173291,0.2396722,0.0,0.01644902,1.425679103,0.0010087695907601,0.03176113333557384,0.058580685325148395,0.9414193146748516,1.440636253909091,-0.014957150909090888,0.012951168114598307,0.09832055303498732,,1.4066722673324956,0.019006835667504385
1190000,59.3775,0.007127173,-0.01624902,0.007353416,-0.000796583,-1.408730429,-0.00314699,-18.45542617,-10.08382824,-13.8693857,-0.05082802,0.03141144,-0.004647816,-0.2030342,0.1957647,0.1532884,0.02349733,-0.02425244,0.07832858,0.01620702,0.0002626676,-0.2167689,0.2187241,0.1745175,0.03045635,0.1603829,0.03195897,0.1736863,0.2399291,0.0,0.01624902,1.408730429,0.0012493461628736,0.035346091196532606,0.0725513091392195,0.9274486908607805,1.418839704909091,-0.010109275909091053,0.012910483442234484,0.1309520898525756,,1.3951338671112876,0.013596561888712388
1200000,59.8775,0.00704462,-0.01604902,0.007236048,-0.001357217,-1.399477947,-0.003171316,-18.45204027,-9.561123436,-13.8605818,-0.05084764,0.03579397,-0.004141286,-0.203766,0.1942801,0.1529194,0.02338433,-0.0285317,0.07324996,0.01519376,0.0002308503,-0.2188308,0.2124979,0.1738011,0.03020681,0.1600766,0.03596307,0.1729819,0.2397137,0.0,0.01604902,1.399477947,0.0015120585883609,0.03888519754817892,0.08780739345167571,0.9121926065483243,1.3980913621818183,0.0013865848181817686,0.01295371866481124,0.09188108867402352,,1.3864295736794157,0.013048373320584394
1210000,60.3775,0.006911881,-0.01584902,0.007168618,-0.002431734,-1.381670917,-0.003518785,-18.43789403,-9.303955894,-13.86524307,-0.0507474,0.03941593,-0.004452597,-0.2058207,0.1974489,0.1531839,0.02346529,-0.01483611,0.08275887,0.01557686,0.0002426386,-0.2112674,0.2096712,0.1731843,0.02999281,0.1602524,0.0395335,0.1723363,0.2400056,0.0,0.01584902,1.381670917,0.0017962541377649001,0.04238223847043594,0.10431103333429645,0.8956889666657035,1.3814243932727275,0.0002465237272726295,0.01134213834945806,0.10371814665015967,,1.3804758165074424,0.0011951004925576658
1220000,60.8775,0.006868039,-0.01564902,0.006992201,-0.000932295,-1.370658442,-0.003781787,-18.4273066,-8.901933236,-13.85707043,-0.05052376,0.04121037,-0.004326104,-0.2037005,0.1973587,0.1526538,0.0233032,-0.03143551,0.08785866,0.01527336,0.0002332756,-0.207857,0.2113501,0.1729184,0.02990076,0.1596716,0.04132681,0.1721147,0.2397356,0.0,0.01564902,1.370658442,0.0019315701955369003,0.043949632484662486,0.11216902932504423,0.8878309706749558,1.3651485108181822,0.005509931181817862,0.0076645568674998865,0.07873542671861235,,1.3554606583177697,0.015197783682230348
1230000,61.3775,0.006744632,-0.01544902,0.006948569,-0.001710392,-1.342627259,-0.002941712,-18.41159912,-8.750418916,-13.85644633,-0.05064556,0.04239925,-0.004650433,-0.2013087,0.1978003,0.1517959,0.02304199,-0.0101141,0.0871824,0.01498201,0.0002244608,-0.2063881,0.2122907,0.1728706,0.02988424,0.1588919,0.04244516,0.17208,0.2393825,0.0,0.01544902,1.342627259,0.0020221572005625,0.044968402246049394,0.11742954558619934,0.8825704544138007,1.3481480698181818,-0.005520810818181898,0.007272376192374862,0.11046468657238051,,1.324718731436218,0.017908527563781806
1240000,61.8775,0.006663718,-0.01524902,0.006849303,-0.002455159,-1.333316514,-0.002800878,-18.40255982,-8.390622558,-13.85258527,-0.0508391,0.04785301,-0.004509499,-0.2016957,0.2010524,0.1518216,0.0230498,0.002637383,0.09284965,0.01424275,0.000202856,-0.2064951,0.2088397,0.1725191,0.02976285,0.1589668,0.04785301,0.1716525,0.2401455,0.0,0.01524902,1.333316514,0.0024927665660601003,0.049927613262202915,0.1447585009827532,0.8552414990172468,1.332118059909091,0.001198454090909129,0.006111787772588418,0.06193151925142486,,1.3426319855285156,-0.009315471528515529
1250000,62.3775,0.00657811,-0.01504902,0.006737807,-0.001172267,-1.307470587,-0.002337384,-18.39014176,-8.273708364,-13.85654678,-0.05029629,0.05064666,-0.004338068,-0.2033603,0.1957824,0.1518532,0.02305939,-0.006461954,0.09090268,0.01438781,0.000207009,-0.2085511,0.2084015,0.17156,0.02943284,0.1588137,0.05065536,0.170719,0.2399467,0.0,0.01504902,1.307470587,0.0027720931691556003,0.052650671117808176,0.16097939422612567,0.8390206057738743,1.317136262,-0.00966567499999993,0.005329409522831045,0.1353219018252193,,1.336054845396925,-0.02858425839692491
1260000,62.8775,0.006451498,-0.01484902,0.006652195,-0.00101475,-1.30996978,-0.00312702,-18.37090812,-7.830212276,-13.84903713,-0.04997186,0.05349595,-0.004158845,-0.2011047,0.1973442,0.1505724,0.02267206,0.005024826,0.09187017,0.01313349,0.0001724884,-0.2123967,0.2091608,0.1718323,0.02952633,0.1574875,0.05349595,0.1709785,0.2398207,0.0,0.01484902,1.30996978,0.0030343050664025,0.05508452656057325,0.17620641215155372,0.8237935878484463,1.3016120082727272,0.008357771727272922,0.00531530073205157,0.08682256704237704,,1.32728646812512,-0.017316688125119883
1270000,63.3775,0.006387199,-0.01464902,0.006529544,-0.001610407,-1.281373876,-0.003526601,-18.37331487,-7.737872079,-13.84843277,-0.05006593,0.0547237,-0.004231184,-0.1983995,0.1936611,0.1505393,0.02266209,0.004793905,0.09683044,0.01319558,0.0001741233,-0.2082314,0.2083365,0.1710268,0.02925017,0.1575585,0.0547237,0.1702164,0.2395534,0.0,0.01464902,1.281373876,0.00316880664169,0.05629215435289362,0.18401710998565168,0.8159828900143483,1.286218529,-0.004844653000000143,0.005315628853043567,0.06466583202342803,,1.3021670297751058,-0.02079315377510582
1280000,63.8775,0.006280697,-0.01444902,0.006459122,-0.001070115,-1.268653914,-0.003421646,-18.36025683,-7.472719095,-13.84283301,-0.04997216,0.05819501,-0.004881456,-0.2025612,0.1959037,0.1507463,0.02272444,0.008389512,0.1073816,0.01299244,0.0001688036,-0.2062275,0.2088053,0.1707899,0.02916919,0.1577184,0.05819501,0.1699627,0.2402964,0.0,0.01444902,1.268653914,0.0035554627889001,0.059627701522866866,0.20647078255490714,0.7935292174450929,1.2708542608181819,-0.002200346818181931,0.005153787057432601,0.028426814180441125,,1.3093315504927623,-0.04067763649276235
1290000,64.3775,0.006199631,-0.01424902,0.006333329,-0.000772243,-1.249348994,-0.002749477,-18.33388032,-7.315292105,-13.83981419,-0.04987553,0.05868508,-0.004661976,-0.2027157,0.2019605,0.1504543,0.0226365,0.007409804,0.1006169,0.01316033,0.0001731943,-0.2116476,0.2116874,0.170444,0.02905117,0.1573498,0.05868508,0.1695993,0.2399644,0.0,0.01424902,1.249348994,0.0036171329146064,0.06014260482059619,0.2100520544935676,0.7899479455064324,1.2566186432727273,-0.00726964927272733,0.004913203082924297,0.06401545341624343,,1.2748873256866038,-0.0255383316866038
1300000,64.8775,0.006111038,-0.01404902,0.006217743,-0.001176324,-1.243930652,-0.004960867,-18.32990397,-7.018493109,-13.84417495,-0.04938238,0.06132729,-0.004318961,-0.2082318,0.1981432,0.149374,0.02231259,0.01262036,0.09928242,0.01234982,0.000152518,-0.206679,0.213632,0.1705777,0.02909675,0.1561546,0.06132729,0.1697247,0.2399092,0.0,0.01404902,1.243930652,0.0039135544987441,0.0625584086973454,0.22726567760731406,0.7727343223926859,1.2419986384545456,0.0019320135454543585,0.0049827844142835325,0.03604284519040446,,1.2704988972806066,-0.02656824528060664
1310000,65.3775,0.006019564,-0.01384902,0.006134973,6.9e-05,-1.228711156,-0.003327427,-18.3169797,-6.803439729,-13.82867332,-0.04994383,0.06391161,-0.004720657,-0.1989819,0.2015389,0.1494772,0.02234344,0.01908007,0.1067186,0.01271014,0.0001615475,-0.206158,0.2054497,0.1694497,0.02871322,0.1564627,0.06391161,0.1686195,0.239975,0.0,0.01384902,1.228711156,0.0042462413927921,0.06516319047431686,0.24658527886268297,0.753414721137317,1.228190969909091,0.0005201860909089806,0.004049774088007014,0.06423263048517941,,1.2707536041221426,-0.04204244812214264
1320000,65.8775,0.005882007,-0.01364902,0.006071716,-0.000291143,-1.212342645,-0.002995435,-18.29164633,-6.637546367,-13.8290176,-0.04995742,0.06401145,-0.004374502,-0.1988196,0.1907616,0.149065,0.02222039,0.01917197,0.1038099,0.01303441,0.0001698958,-0.2046826,0.213575,0.1696238,0.02877223,0.1560394,0.06401145,0.1687885,0.2399063,0.0,0.01364902,1.212342645,0.0042673615311024996,0.0653250452055144,0.2478117553422653,0.7521882446577347,1.2126575171818181,-0.0003148721818180267,0.0031727217078828694,0.004986130124139379,,1.231117666457866,-0.018775021457865915
1330000,66.3775,0.005859681,-0.01344902,0.00590129,0.000453123,-1.201651492,-0.004904188,-18.28898397,-6.418599233,-13.82696777,-0.04894221,0.06763585,-0.004541542,-0.1953595,0.1923339,0.1483784,0.02201615,0.02871596,0.1186248,0.01196924,0.0001432628,-0.2034462,0.2133136,0.169027,0.02857013,0.1551196,0.06763585,0.1682061,0.2397932,0.0,0.01344902,1.201651492,0.0047178710052225,0.06868676004312985,0.2739734814501432,0.7260265185498568,1.1982278883636361,0.003423603636363959,0.0029210355512540656,0.015245489303833501,,1.2464574828942399,-0.044805990894239756
1340000,66.8775,0.005718633,-0.01324902,0.005836136,-0.001266612,-1.186035466,-0.004327867,-18.27436855,-6.250898138,-13.82702291,-0.04900105,0.06943016,-0.00447293,-0.1990875,0.2044624,0.1477268,0.02182321,0.02422054,0.1048567,0.01241297,0.0001540818,-0.2069919,0.2118561,0.1690574,0.0285804,0.1544662,0.06943016,0.1682191,0.2399658,0.0,0.01324902,1.186035466,0.0049746289176256005,0.07053104931606789,0.2888837787162362,0.7111162212837638,1.184076427818182,0.0019590381818181957,0.0029802252964766128,0.07030761375281165,,1.236990818765646,-0.05095535276564589
1350000,67.3775,0.005591491,-0.01304902,0.005794657,-0.001614424,-1.172496461,-0.000519222,-18.2523985,-6.050159778,-13.82791099,-0.04927921,0.06952675,-0.004349818,-0.1976311,0.1917194,0.1481697,0.02195426,0.02719203,0.1110704,0.01184218,0.0001402372,-0.2100077,0.212888,0.1681657,0.02827972,0.1550311,0.06952675,0.167298,0.2396485,0.0,0.01304902,1.172496461,0.0049742061655625,0.07052805233070385,0.28885922890247706,0.7111407710975229,1.1694946901818182,0.0030017708181817593,0.0028187151848460975,0.07464539096215307,,1.1945966927976064,-0.02210023179760645
1360000,67.8775,0.005518474,-0.01284902,0.005669372,-0.001536609,-1.155586233,-0.00244262,-18.23853132,-5.900709148,-13.81603707,-0.04900218,0.07194845,-0.00433604,-0.1950198,0.1905634,0.1471623,0.02165674,0.02997199,0.1032825,0.01176075,0.0001383152,-0.2012834,0.2053773,0.1681554,0.02827625,0.1539773,0.07194845,0.1673253,0.2396907,0.0,0.01284902,1.155586233,0.005314894657402499,0.0729033240490617,0.3086434943256054,0.6913565056743947,1.1547358805454546,0.0008503524545453445,0.00276820718027193,0.019965929969847758,,1.1958758635369138,-0.04028963053691381
1370000,68.3775,0.005431971,-0.01264902,0.005560526,-0.002301529,-1.1391018,-0.003504841,-18.24372626,-5.747732277,-13.81667107,-0.04900779,0.07500475,-0.004249303,-0.2011706,0.1894961,0.1468507,0.02156514,0.03238773,0.1145721,0.01157376,0.0001339519,-0.2053301,0.2066273,0.1673592,0.02800911,0.1536787,0.07500475,0.1665473,0.2398791,0.0,0.01264902,1.1391018,0.005759664422562499,0.07589245300135251,0.33447190736821697,0.665528092631783,1.139517455909091,-0.00041565590909109495,0.0032138883342381895,0.029689787375150416,,1.21048081116757,-0.07137901116757006
1380000,68.8775,0.005315768,-0.01244902,0.005490477,-0.000435025,-1.122647959,-0.00261389,-18.20431664,-5.58709342,-13.82232219,-0.04872825,0.07715797,-0.004256582,-0.2002029,0.1968451,0.1467855,0.021546,0.03807276,0.1186607,0.01132815,0.000128327,-0.2029678,0.2037637,0.1665821,0.0277496,0.1535415,0.07715797,0.1657573,0.2399132,0.0,0.01244902,1.122647959,0.006081679334520901,0.07798512252039425,0.3531717714404743,0.6468282285595257,1.1252169675454546,-0.0025690085454546097,0.0033061468872826474,0.025463573520740485,,1.209369158357863,-0.08672119935786293
1390000,69.3775,0.005203193,-0.01224902,0.005403162,-0.001343733,-1.112987848,-0.003776792,-18.20026204,-5.403500905,-13.81167429,-0.0486811,0.07731064,-0.004371621,-0.1958629,0.1892083,0.1465462,0.0214758,0.03213452,0.1140771,0.01148033,0.0001317979,-0.20078,0.2007168,0.166711,0.02779256,0.1533211,0.07731064,0.1658514,0.2399133,0.0,0.01224902,1.112987848,0.0061087329572096,0.07815838379348437,0.3547428137995504,0.6452571862004496,1.1100410257272726,0.0029468222727273563,0.00335853235145534,0.025961991451465657,,1.170492899034285,-0.05750505103428516
1400000,69.8775,0.005176575,-0.01204902,0.005265072,-0.000781666,-1.08894988,-0.00315545,-18.19963849,-5.294029453,-13.80587466,-0.04882836,0.07868473,-0.004100548,-0.2011396,0.1910241,0.1462321,0.02138384,0.03977729,0.11206,0.01152918,0.0001329219,-0.1996773,0.2099396,0.166135,0.02760083,0.1530158,0.07868473,0.1652744,0.2397923,0.0,0.01204902,1.08894988,0.006324208635172899,0.07952489317926116,0.36725579297894845,0.6327442070210516,1.0954725587272727,-0.006522678727272746,0.0033541774557865347,0.029386416760675108,,1.1557407706893785,-0.0667908906893786
1410000,70.3775,0.005050355,-0.01184902,0.005170386,-0.002223257,-1.081583746,-0.002729295,-18.17085299,-5.103962846,-13.80700933,-0.04885633,0.08059977,-0.004097201,-0.1981734,0.1933977,0.1458954,0.02128547,0.03664498,0.1159703,0.01112529,0.000123772,-0.2053608,0.1999121,0.165796,0.02748831,0.1526713,0.08059977,0.1649767,0.2399732,0.0,0.01184902,1.081583746,0.0066200949240529,0.08136396575913013,0.38443833073550876,0.6155616692644912,1.080790872090909,0.0007928739090909964,0.0032357696638502355,0.034807168313587294,,1.1512838071382245,-0.06970006113822458
1420000,70.8775,0.004947361,-0.01164902,0.005099757,-0.002229756,-1.061308485,-0.002278123,-18.17370498,-4.990162308,-13.81403018,-0.04850722,0.08263179,-0.004291024,-0.1925712,0.1880491,0.1451535,0.02106954,0.03834302,0.1147191,0.01089292,0.0001186556,-0.2071963,0.2061454,0.1656946,0.0274547,0.1518801,0.08263179,0.164865,0.2400836,0.0,0.01164902,1.061308485,0.006946668318604099,0.08334667551020916,0.4034029123773427,0.5965970876226573,1.0667488685454545,-0.005440383545454397,0.00361341041094423,0.033969791746976424,,1.15075578786851,-0.08944730286850988
1430000,71.3775,0.004875491,-0.01144902,0.004983238,-0.00211606,-1.055037273,-0.002970233,-18.14931527,-4.787050351,-13.80557531,-0.04812362,0.08371519,-0.004640241,-0.1952222,0.1868502,0.1444708,0.0208718,0.04542797,0.1196048,0.01077837,0.0001161732,-0.202232,0.2025598,0.1649628,0.02721273,0.1511287,0.08371519,0.1641375,0.2394648,0.0,0.01144902,1.055037273,0.007124406236736099,0.08440619785736175,0.413724406153332,0.5862755938466679,1.0524457553636364,0.0025915176363635606,0.0036121467536791635,0.03648414772458574,,1.1311720029551349,-0.07613472995513493
1440000,71.8775,0.00479459,-0.01124902,0.004887915,6.01e-05,-1.034716132,-0.003775576,-18.14470661,-4.673445513,-13.80144047,-0.04785452,0.08510717,-0.0041057,-0.1921602,0.1905792,0.145006,0.02102675,0.04305179,0.1199858,0.01100099,0.0001210218,-0.2035586,0.2033539,0.1649753,0.02721684,0.1515181,0.08510717,0.1640881,0.2402299,0.0,0.01124902,1.034716132,0.007364252185408899,0.08581522117555195,0.4276526016247341,0.5723473983752658,1.0386609409090908,-0.003944808909090769,0.0036870605534847474,0.024555407993830866,,1.1195400592495737,-0.08482392724957366
1450000,72.3775,0.004694975,-0.01104902,0.004779701,-0.0008996,-1.025782329,-0.00343667,-18.12764279,-4.502133626,-13.79575957,-0.04781634,0.08732756,-0.00414781,-0.197265,0.1874438,0.1439763,0.02072918,0.05103958,0.1240474,0.01094485,0.0001197898,-0.2014161,0.1989402,0.1640496,0.02691227,0.1505283,0.08732756,0.1632121,0.2397595,0.0,0.01104902,1.025782329,0.0077458925355536,0.08801075238602156,0.44981499972236166,0.5501850002776383,1.0239071580909092,0.0018751709090909507,0.0037186945705482474,0.0280006754060782,,1.1260623953504036,-0.10028006635040354
1460000,72.8775,0.004565353,-0.01084902,0.004723437,-0.002085475,-1.010997908,-0.002458131,-18.11086572,-4.363490249,-13.79770399,-0.04774496,0.08839269,-0.004269186,-0.1929351,0.1875848,0.1434091,0.02056616,0.05087297,0.1218681,0.01021239,0.0001042929,-0.2054294,0.2042574,0.1640876,0.02692475,0.1499625,0.08839269,0.1632136,0.239806,0.0,0.01084902,1.010997908,0.0079175605454361,0.08898067512351263,0.45978400529056457,0.5402159947094354,1.010344213818182,0.0006536941818180431,0.003156926557425434,0.008514204330806921,,1.1057014654184896,-0.09470355741848957
1470000,73.3775,0.004498419,-0.01064902,0.004623827,-0.00196353,-1.001124194,-0.002145295,-18.09473092,-4.187747065,-13.78450705,-0.04822221,0.09037199,-0.004221894,-0.1982422,0.1919054,0.1436941,0.02064798,0.04994398,0.1256437,0.01060103,0.0001123818,-0.1994733,0.2036287,0.1631875,0.02663017,0.1504131,0.09037199,0.1622897,0.2402041,0.0,0.01064902,1.001124194,0.0082794783765601,0.09099163904755261,0.480801088649174,0.519198911350826,0.9957228123636365,0.0054013816363635,0.0034881484116763596,0.007469501226705287,,1.1096986797580095,-0.10857448575800954
1480000,73.8775,0.004463899,-0.01044902,0.004455435,-0.000275134,-0.981767555,-0.003705567,-18.08862964,-4.088460762,-13.78818467,-0.04727067,0.09195277,-0.003957522,-0.1949958,0.1863685,0.1424725,0.02029843,0.05450355,0.1259532,0.01064014,0.0001132125,-0.2030406,0.2008954,0.1628542,0.0265215,0.1489647,0.09195277,0.1620496,0.239684,0.0,0.01044902,0.981767555,0.0085685244106729,0.09256632438782961,0.49758640307968277,0.5024135969203172,0.9820365028181819,-0.00026894781818187496,0.0030870977083886286,0.014333287845410037,,1.10436594186244,-0.12259838686244007
1490000,74.3775,0.004277617,-0.01024902,0.004440999,-0.002281548,-0.971015,-0.003856496,-18.07474501,-3.941356357,-13.78052577,-0.04773447,0.09370006,-0.004164847,-0.1912353,0.1858848,0.1431831,0.02050139,0.05803826,0.1278268,0.01019351,0.0001039076,-0.2044335,0.2029743,0.1622827,0.02633567,0.1497606,0.09370006,0.1614072,0.2404523,0.0,0.01024902,0.971015,0.0088836088440036,0.09425289833211285,0.5158838043979468,0.4841161956020532,0.967463277909091,0.0035517220909089264,0.0031455071229863968,0.046870710940695795,,1.1023669631294701,-0.13135196312947017
1500000,74.8775,0.004246572,-0.01004902,0.004300204,-0.001644885,-0.950696237,-0.002420567,-18.06325577,-3.837657409,-13.77833658,-0.04701241,0.09450496,-0.004338826,-0.189839,0.1858072,0.1422592,0.02023769,0.05889018,0.1255528,0.01017583,0.0001035476,-0.2006039,0.2000445,0.1626079,0.02644132,0.1487127,0.09450496,0.161761,0.2403278,0.0,0.01004902,0.950696237,0.0090347350646016,0.09505122337246165,0.5246599190373261,0.4753400809626739,0.9540519445454547,-0.003355707545454667,0.003099559169391003,0.030548223567139234,,1.0793760182849534,-0.1286797812849534
1510000,75.3775,0.004175485,-0.00984902,0.004202702,-0.001071591,-0.939757493,-0.003615146,-18.03959566,-3.681822269,-13.77877242,-0.0467811,0.09549688,-0.004302705,-0.1913503,0.187013,0.1422448,0.02023358,0.05873288,0.1301655,0.0104504,0.0001092109,-0.1991461,0.198891,0.1618245,0.02618717,0.1485833,0.09549688,0.1609297,0.240131,0.0,0.00984902,0.939757493,0.009228864989734402,0.09606698178736751,0.535933319980975,0.46406668001902496,0.9395170900909092,0.00024040290909077555,0.003305618885448389,0.009410232245527912,,1.0618909416322133,-0.12213344863221332
1520000,75.8775,0.004031053,-0.00964902,0.004144254,-0.001191106,-0.92074833,-0.003691143,-18.03681526,-3.583155701,-13.78262476,-0.04715453,0.09661727,-0.004480662,-0.1894657,0.1866708,0.1415156,0.02002668,0.05807652,0.1264299,0.01016649,0.0001033575,-0.1970738,0.200696,0.1617127,0.02615101,0.1480275,0.09661727,0.1608466,0.2401426,0.0,0.00964902,0.92074833,0.009438254362252901,0.09715067865050095,0.548092858744127,0.45190714125587295,0.9257322625454547,-0.004983932545454706,0.003419769058966761,0.007960680545657798,,1.0463595688962366,-0.1256112388962366
1530000,76.3775,0.003964842,-0.00944902,0.004024467,-0.000265227,-0.91075908,-0.004781588,-18.01017889,-3.435252593,-13.77434256,-0.04710727,0.09764231,-0.004105004,-0.1881856,0.1842591,0.1414033,0.01999489,0.06379771,0.1310396,0.009837147,9.676945e-05,-0.1973169,0.1977999,0.161254,0.02600286,0.1479205,0.09764231,0.1603908,0.2401602,0.0,0.00944902,0.91075908,0.0096307901521361,0.098136589262803,0.5592736859858346,0.4407263140141654,0.9115276470000001,-0.0007685670000000533,0.003055599701646956,0.014156692421293707,,1.0286703912559396,-0.11791131125593957
1540000,76.8775,0.003870836,-0.00924902,0.003948786,-0.001408313,-0.894731799,-0.002966968,-17.99785211,-3.314763461,-13.77393788,-0.04680093,0.09893885,-0.004235973,-0.1899838,0.184969,0.1409323,0.01986192,0.06314037,0.1310604,0.01009223,0.0001018532,-0.2011487,0.2017531,0.1608197,0.02586297,0.1473533,0.09893885,0.1599433,0.2400745,0.0,0.00924902,0.894731799,0.009890749239322498,0.09945224602452424,0.5743698800259469,0.4256301199740531,0.8980060064545455,-0.0032742074545455413,0.0032549529426733398,0.0366714733338588,,1.0196135812691303,-0.12488178226913027
1550000,77.3775,0.003770515,-0.00904902,0.003863634,-0.001875503,-0.887191465,-0.002950931,-17.99774116,-3.152991386,-13.77217426,-0.04699433,0.0998311,-0.004042484,-0.1909094,0.187246,0.1404992,0.01974004,0.06575946,0.1309562,0.01036437,0.0001074202,-0.2034399,0.1983862,0.1606576,0.02581086,0.1469383,0.0998311,0.1597902,0.2401305,0.0,0.00904902,0.887191465,0.010073668727210001,0.10036766773822137,0.5849922749295254,0.41500772507047456,0.8836693790909091,0.0035220859090908663,0.0031561322360079964,0.024811545611747688,,1.0006932052506146,-0.11350174025061455
1560000,77.8775,0.003669606,-0.00884902,0.003770346,-0.001951443,-0.86589893,-0.002552766,-17.97099102,-3.072346895,-13.75978625,-0.0465778,0.1007977,-0.003940529,-0.1909038,0.1832566,0.1409402,0.01986414,0.0599794,0.1330477,0.01034503,0.0001070196,-0.202273,0.2011681,0.1603376,0.02570815,0.147315,0.1007977,0.1594176,0.2405065,0.0,0.00884902,0.86589893,0.01026719592529,0.10132717268970846,0.5962306746557104,0.40376932534428955,0.8701456471818182,-0.004246717181818238,0.002989829149191606,0.021797447658420236,,0.9831309599970702,-0.11723202999707028
